iter	RMSE
651	5.358359461
652	5.358323888
653	5.35790072
654	5.35784191
655	5.357688503
656	5.357406407
657	5.357077882
658	5.356981074
659	5.356957278
660	5.356487441
661	5.356044386
662	5.35566393
663	5.355462947
664	5.355263228
665	5.355203495
666	5.354822781
667	5.354735393
668	5.35461569
669	5.354438288
670	5.354192854
671	5.353958937
672	5.353649199
673	5.353353005
674	5.353037138
675	5.352844813
676	5.352267986
677	5.352085623
678	5.351528172
679	5.351392247
680	5.351105359
681	5.350842698
682	5.350679304
683	5.350360664
684	5.349967516
685	5.349803808
686	5.349575624
687	5.349481376
688	5.34928845
689	5.349145511
690	5.348939473
691	5.348536824
692	5.348245673
693	5.348118947
694	5.34797724
695	5.347744112
696	5.347618186
697	5.347374862
698	5.347063705
699	5.346893908
700	5.346489745
701	5.346260044
702	5.346045439
703	5.345810664
704	5.345544084
705	5.345310626
706	5.345254587
707	5.34504793
708	5.344879057
709	5.344556634
710	5.344184445
711	5.344129161
712	5.343850323
713	5.34363123
714	5.34334353
715	5.34312186
716	5.342719341
717	5.342594085
718	5.342473115
719	5.342163966
720	5.34167008
721	5.341290534
722	5.341205765
723	5.340772508
724	5.340651276
725	5.340302857
726	5.340008032
727	5.339706603
728	5.339551699
729	5.339239089
730	5.339048334
731	5.338747909
732	5.338284277
733	5.338068039
734	5.337856793
735	5.337683889
736	5.337440454
737	5.336970996
738	5.336674688
739	5.336584953
740	5.336529858
741	5.336195042
742	5.335942543
743	5.335837077
744	5.335368629
745	5.335138708
746	5.334808655
747	5.334269192
748	5.333912581
749	5.333534817
750	5.3333744
751	5.333349504
752	5.333049737
753	5.332738919
754	5.332687042
755	5.332282529
756	5.332038417
757	5.331882696
758	5.331570573
759	5.331523571
760	5.331374398
761	5.331117511
762	5.330772407
763	5.330446179
764	5.330243843
765	5.330085114
766	5.32999912
767	5.329906768
768	5.329472275
769	5.329286074
770	5.329031088
771	5.328871182
772	5.328536279
773	5.328199925
774	5.32801338
775	5.327679512
776	5.327345143
777	5.327318511
778	5.327133424
779	5.326848597
780	5.326454523
781	5.326289774
782	5.326027735
783	5.325681508
784	5.325399136
785	5.325210872
786	5.324897497
787	5.324632691
788	5.324377348
789	5.324288055
790	5.324065741
791	5.323974929
792	5.323865642
793	5.323756976
794	5.323549569
795	5.323343317
796	5.32294746
797	5.322732497
798	5.322518029
799	5.322326967
800	5.322157207
801	5.321917596
802	5.321742595
803	5.32156151
804	5.321222583
805	5.321182466
806	5.320910755
807	5.320588854
808	5.320236217
809	5.319984281
810	5.319693266
811	5.319531682
812	5.319427871
813	5.3191047
814	5.318987821
815	5.318948715
816	5.318653161
817	5.318285231
818	5.318139509
819	5.318030515
820	5.317800649
821	5.317541345
822	5.317478503
823	5.317061221
824	5.316812303
825	5.316515659
826	5.316168432
827	5.315977964
828	5.315637654
829	5.315436536
830	5.315229717
831	5.314855893
832	5.31451992
833	5.31425084
834	5.314128354
835	5.314090621
836	5.31380105
837	5.313635911
838	5.31335945
839	5.313228707
840	5.31312665
841	5.312973621
842	5.312808613
843	5.312473749
844	5.312139735
845	5.3117746
846	5.311477272
847	5.311315859
848	5.311064963
849	5.310632035
850	5.310429404
851	5.310194221
852	5.309989875
853	5.309919547
854	5.309664202
855	5.309336761
856	5.309104228
857	5.30887435
858	5.308792683
859	5.308426754
860	5.308268557
861	5.308089457
862	5.308032057
863	5.308007467
864	5.307659174
865	5.307549599
866	5.307283491
867	5.30711709
868	5.306821766
869	5.306729577
870	5.30657322
871	5.306213447
872	5.30591241
873	5.305859838
874	5.305656592
875	5.305558166
876	5.305312329
877	5.305057671
878	5.304758051
879	5.304474261
880	5.30433946
